1,4165230
2,6604200
3,5871942
4,4930902
5,3521268
6,3388014
7,3841722
8,4044528
9,4437216
10,3768480
11,4213854
12,3143952
13,2458206
14,1786734
15,1046700
16,268200
17,335052
18,81864
19,10080
20,0
21,0
22,1440
23,0
24,0
25,0
26,0
27,0
28,7557948
29,9854838
30,9802692
31,8667504
32,10229688
33,10629846
34,10308258
35,9459036
36,9894942
37,10054908
38,10478646
39,10464354
40,9975744
41,9948186
42,9203184
43,9804834
44,7535376
45,4390020
46,2654370
47,2570112
48,3149640
49,2957580
50,2894616
51,2297538
52,2459124
53,1091484
54,207216
55,77166
56,51408
57,0
58,0
59,216648
60,1273680
61,1560150
62,1885536
63,1116702
64,1287756
65,1643994
66,863694
67,1909512
68,2540160
69,971136
70,1484244
71,1696302
72,2073708
73,1505466
74,1437588
75,1087056
76,1260882
77,124722
78,1813428
79,788076
80,2138292
81,1286532
82,643158
83,1372590
84,893394
85,754812
86,388818
87,296838
88,275472
89,84852
90,71946
91,0
92,0
93,0
94,0
95,0
96,2689038
97,9973044
98,10442520
99,1388
100,108
