1,641518
2,965126
3,1418518
4,1593938
5,2590982
6,3404448
7,3502832
8,5897628
9,4251834
10,3278442
11,3656478
12,3624446
13,1516366
14,1521212
15,1033224
16,715990
17,515740
18,692574
19,1118676
20,1267890
21,1428020
22,1229090
23,1113152
24,1701458
25,1088294
26,1762288
27,2770352
28,2473432
29,949148
30,1433544
31,1288902
32,961242
33,410030
34,184206
35,520670
36,428176
37,513110
38,640784
39,665708
40,386878
41,199062
42,58926
43,37914
44,0
45,257724
46,569104
47,674060
48,820380
49,870096
50,1099342
51,1231852
52,1339570
53,1497070
54,2068738
55,2659834
56,4027584
57,4312398
58,3976698
59,5091486
60,4126280
61,1969578
62,1930016
63,952108
64,1264996
65,2227718
66,1879574
67,1588150
68,2234524
69,2651520
70,2016260
71,1156260
72,738774
73,754158
74,501798
75,444814
76,314840
77,297146
78,89770
79,217576
80,232140
81,232206
82,207282
83,248646
84,287248
85,323154
86,237532
87,245818
88,198864
89,80098
90,229246
91,0
92,1414
93,0
94,103806
95,11312
96,0
97,0
98,0
99,0
100,0
