1,6497832
2,8389134
3,7737048
4,6546258
5,7327620
6,6925464
7,6619014
8,5999022
9,7057908
10,6687486
11,6916284
12,6998148
13,6496416
14,6540750
15,6490008
16,6353676
17,5372838
18,5704614
19,5661990
20,5546934
21,6267078
22,6319224
23,5694876
24,6345162
25,6228918
26,6206526
27,5936112
28,5903136
29,5724252
30,6431418
31,6210576
32,6127578
33,6161742
34,6335532
35,6338610
36,6431256
37,6198264
38,5230080
39,5698944
40,4436964
41,4732488
42,5952906
43,5571936
44,6227964
45,6205032
46,5724342
47,6802704
48,5765832
49,5127552
50,6048396
51,5203584
52,4947912
53,5137164
54,5244948
55,4728420
56,4514778
57,4360860
58,4914450
59,4796712
60,4983102
61,4863942
62,5343300
63,6294744
64,5847570
65,5725566
66,4652640
67,4731102
68,4805046
69,5078448
70,5422068
71,5455530
72,4752000
73,4484358
74,4254300
75,3898512
76,4071582
77,3796560
78,3168306
79,3101688
80,1829232
81,704142
82,241632
83,1374966
84,1440
85,21222
86,1711746
87,2570508
88,1706598
89,2017026
90,4598892
91,6358014
92,6551406
93,6223626
94,6241338
95,6839478
96,7087896
97,6453918
98,6097554
99,6247026
100,6458652
