1,1188064
2,3157916
3,4611192
4,7704088
5,5520354
6,2966972
7,3929444
8,5025282
9,4114704
10,4732756
11,4820886
12,5086206
13,4908798
14,4568866
15,4562910
16,4636918
17,5057134
18,5115542
19,5107718
20,4995240
21,5287030
22,5927848
23,5253518
24,4943808
25,5287662
26,4921910
27,5618762
28,4993534
29,5305770
30,5199910
31,5592470
32,5526710
33,5329402
34,5040110
35,5380994
36,5667826
37,5141200
38,4966272
39,4811534
40,5175636
41,5056088
42,5311586
43,5303498
44,5470942
45,5806566
46,5170460
47,4919318
48,5094228
49,5322408
50,5492982
51,4920402
52,4925360
53,4994268
54,5218046
55,5271014
56,5356240
57,5315036
58,5453296
59,5492642
60,5494640
61,6256110
62,5565820
63,5104880
64,6036480
65,4752298
66,4914378
67,5098498
68,5374320
69,5420746
70,5692976
71,5114740
72,5441852
73,5306788
74,5482028
75,4821376
76,5731682
77,5789240
78,6412346
79,6305260
80,5572796
81,6318958
82,5858044
83,6094906
84,6585908
85,6964866
86,6946446
87,7736628
88,9517902
89,9425370
90,9175642
91,5761006
92,4915612
93,5494688
94,5747584
95,5533950
96,5043654
97,5506726
98,5587012
99,4905404
100,4628612
