1,5431368
2,6703920
3,6318090
4,6138090
5,6263550
6,6496938
7,6391602
8,6403284
9,6180318
10,6516756
11,7105806
12,6514434
13,6431688
14,6307758
15,6227028
16,6251994
17,6155244
18,6648372
19,5958270
20,5654196
21,5961474
22,6299316
23,5746050
24,5540328
25,5461650
26,5897448
27,6156828
28,6170634
29,5990580
30,6699726
31,6138828
32,6309558
33,5965884
34,6488118
35,6494904
36,4933476
37,5347368
38,4991040
39,4806396
40,4733946
41,4358106
42,4540194
43,4308822
44,4796964
45,6041322
46,4861962
47,5316696
48,4725594
49,4751388
50,5199246
51,4806342
52,4177206
53,4463838
54,4745178
55,4717566
56,5044878
57,4704660
58,5372946
59,4977810
60,4710618
61,3960612
62,5347890
63,5149872
64,4471362
65,5127192
66,4972068
67,4864428
68,4646466
69,4224132
70,4135338
71,2205108
72,985626
73,1224936
74,897984
75,4359528
76,2492712
77,2260044
78,2035224
79,2399706
80,1867716
81,5833116
82,7453584
83,7282800
84,7771680
85,7200396
86,7828938
87,7043814
88,6568470
89,7251678
90,7600230
91,7066800
92,7735968
93,6409854
94,6960924
95,6484086
96,8111088
97,7492302
98,7632324
99,7693614
100,7537194
