1,5471526
2,6403158
3,6037344
4,6215400
5,6144156
6,6224310
7,7190496
8,6193098
9,6092784
10,5873778
11,6030324
12,6613488
13,6645078
14,6564006
15,5825412
16,5934924
17,5894676
18,4782996
19,5565132
20,5440572
21,5612256
22,5364648
23,5443470
24,5199840
25,5266224
26,5642946
27,5286042
28,5641920
29,5554926
30,5671980
31,6432714
32,5787090
33,5643306
34,4811616
35,4398354
36,4897152
37,5778090
38,5572368
39,5578056
40,4533030
41,3776418
42,3664314
43,3617874
44,1943658
45,2755044
46,2128842
47,1297674
48,1212840
49,404280
50,368892
51,0
52,30078
53,1669248
54,834210
55,1471608
56,604890
57,1915776
58,2497446
59,3363624
60,5632002
61,2904822
62,3614742
63,4234356
64,2889612
65,1440
66,4458078
67,4434858
68,4657266
69,4086918
70,3948624
71,3608478
72,3833406
73,3263292
74,2535948
75,2591082
76,2578230
77,2935908
78,3345696
79,3155004
80,2326374
81,2414430
82,1594512
83,2169900
84,3020796
85,2479158
86,1225080
87,545706
88,1711008
89,2947248
90,3238506
91,3295944
92,2925954
93,2511954
94,3907602
95,3518262
96,1913958
97,2045448
98,2485134
99,1648206
100,1214280
