1,1514310
2,2839702
3,4731352
4,5231800
5,4908590
6,4095388
7,4178032
8,3776486
9,3308306
10,4181266
11,3946326
12,4913418
13,5289660
14,3746662
15,3381372
16,4135310
17,3742864
18,3642508
19,4309834
20,4011850
21,3966508
22,5203898
23,3806152
24,5050564
25,4952274
26,4912068
27,3609902
28,5216464
29,4680054
30,4390826
31,4222158
32,4750064
33,4364262
34,3739074
35,2222788
36,3474508
37,4028668
38,2938746
39,2747134
40,2620544
41,877496
42,360842
43,154154
44,92730
45,200156
46,139552
47,774972
48,790064
49,949044
50,1062154
51,1066462
52,1392180
53,1704220
54,1737298
55,2273126
56,2831238
57,3209264
58,3152674
59,3235828
60,2960080
61,2965736
62,2337566
63,1682454
64,608960
65,623628
66,1505488
67,1579996
68,937930
69,864902
70,523828
71,604878
72,621516
73,911526
74,1071788
75,1027596
76,770598
77,559404
78,364952
79,555294
80,466844
81,660250
82,508274
83,574496
84,767902
85,718186
86,518568
87,505446
88,248486
89,267264
90,228294
91,184894
92,58530
93,111894
94,38668
95,77600
96,120378
97,194754
98,198864
99,129814
100,151910
