1,2868870
2,2651418
3,2538774
4,2410164
5,2833506
6,2862774
7,2572632
8,3821148
9,3336138
10,2800620
11,2793222
12,2717766
13,2063844
14,2935584
15,3669426
16,3517686
17,4359924
18,6245910
19,5412978
20,4323474
21,5692626
22,5334084
23,4938894
24,4918896
25,5153040
26,5349726
27,4436370
28,4112892
29,5523822
30,6359346
31,6176538
32,5448222
33,6321330
34,2730186
35,2880
36,0
37,872496
38,4045734
39,4314132
40,4577634
41,4161348
42,5272308
43,5863608
44,5799942
45,3551112
46,3479994
47,2817936
48,2364894
49,1878660
50,2112840
51,524520
52,1440
53,1440
54,384984
55,1440
56,0
57,0
58,339498
59,0
60,0
61,96354
62,99288
63,0
64,0
65,0
66,0
67,1440
68,836928
69,1544544
70,2481768
71,5615730
72,6752340
73,6731856
74,7042860
75,7725456
76,6058260
77,7838676
78,7106616
79,7568622
80,9521712
81,10075896
82,8699292
83,7515540
84,7245846
85,6449386
86,108
87,5954774
88,6326496
89,3428950
90,3210190
91,6239286
92,2369952
93,8131662
94,6990840
95,2700306
96,54
97,54
98,0
99,54
100,1998162
