1,5465082
2,5881824
3,5783166
4,5073462
5,5060070
6,5280966
7,5277312
8,5481252
9,5176800
10,3301218
11,3675744
12,4055382
13,4818492
14,5473044
15,5218578
16,5080536
17,4493484
18,4260942
19,4063914
20,4319496
21,5330394
22,5106384
23,4734972
24,3491982
25,3101976
26,3294864
27,2588202
28,3067506
29,2863188
30,2065554
31,1567674
32,859770
33,1573416
34,1456794
35,1652256
36,2034144
37,2233458
38,2480814
39,2483694
40,2601468
41,2609478
42,2518992
43,2304108
44,2224980
45,1544238
46,1498374
47,863334
48,976752
49,892116
50,2880
51,0
52,1440
53,299826
54,215424
55,113148
56,1440
57,17010
58,1440
59,781470
60,766440
61,2574414
62,4466196
63,4906944
64,4631112
65,2094012
66,2159928
67,2123244
68,537156
69,135702
70,146376
71,2825010
72,7117668
73,4275144
74,2789028
75,1905768
76,1562634
77,1514988
78,6112170
79,9076392
80,7707690
81,8667450
82,8019882
83,7452216
84,7336962
85,7189866
86,7649892
87,7371756
88,6992226
89,6863562
90,7502094
91,7233642
92,7353828
93,6345234
94,7178094
95,7476876
96,9163854
97,8348364
98,7688934
99,9660258
