1,3435458
2,7442906
3,9682480
4,9834532
5,9544296
6,8143960
7,8519882
8,8194882
9,8972188
10,8756216
11,9142818
12,10333056
13,8248350
14,7589856
15,7923378
16,8470016
17,9571096
18,9543938
19,8404406
20,5408528
21,5245270
22,4823892
23,5001744
24,4841022
25,5675264
26,5576294
27,4683974
28,4500072
29,4525514
30,4994552
31,5395464
32,4216510
33,4512006
34,4929914
35,4376366
36,5054844
37,5249550
38,4868358
39,4727724
40,4439544
41,4411434
42,4728996
43,4080156
44,4753166
45,5975170
46,5460224
47,187184
48,121302
49,376660
50,859576
51,1767680
52,3009880
53,5013028
54,4586890
55,5340394
56,5395784
57,4401526
58,5794858
59,4982976
60,5210166
61,5685388
62,5094096
63,5524222
64,5387508
65,5564124
66,5441418
67,5670456
68,5912030
69,6963348
70,7558862
71,9029822
72,9836228
73,8752332
74,11022610
75,8592014
76,9550244
77,10027446
78,9988222
79,9165602
80,8094706
81,7690080
82,6892214
83,8129924
84,8170722
85,7377032
86,6469310
87,4383606
88,4156266
89,4790052
90,4675010
91,5421236
92,5499260
93,4877700
94,4587126
95,5062932
96,6216848
97,6147120
98,6155434
99,6440418
100,6657832
