1,783530
2,1434534
3,1823118
4,4541710
5,3550604
6,1113124
7,3569490
8,2556876
9,2258166
10,2352008
11,2734464
12,2051148
13,1858958
14,2486742
15,997676
16,1292814
17,2429372
18,1077510
19,2019682
20,2716874
21,2435018
22,2354468
23,1322310
24,1751438
25,2118256
26,2212758
27,2275954
28,1708924
29,1354040
30,2341224
31,1950302
32,1742002
33,1889274
34,600608
35,1158824
36,1182334
37,620762
38,812160
39,809332
40,813706
41,972290
42,950194
43,609054
44,647986
45,944670
46,690698
47,877232
48,1194664
49,1284396
50,348078
51,627898
52,241058
53,227908
54,156916
55,153136
56,168190
57,655188
58,1046996
59,1035948
60,1179374
61,1259538
62,1292748
63,1403228
64,1506704
65,1611660
66,2129502
67,2333890
68,2433322
69,1883128
70,1798524
71,729866
72,643028
73,1259472
74,1593740
75,1477736
76,1015596
77,1339570
78,570782
79,352952
80,441986
81,508274
82,404930
83,588636
84,363830
85,331704
86,454976
87,527608
88,494398
89,359126
90,256508
91,192454
92,85990
93,156218
94,223854
95,187882
96,171310
97,143624
98,151910
99,37320
100,75498
