1,960430
2,1921466
3,2565634
4,3657826
5,5651856
6,3774298
7,3702148
8,4183762
9,3530096
10,3503918
11,3638246
12,3086866
13,3261900
14,3514014
15,4278924
16,4313350
17,3755834
18,3705552
19,4141390
20,4124612
21,3846894
22,3903180
23,4737716
24,3773706
25,4537872
26,4777712
27,3924164
28,5350754
29,5783810
30,4323370
31,4475910
32,5743644
33,5179020
34,5470772
35,5875540
36,5847034
37,6035612
38,7614874
39,6703446
40,6133064
41,5471950
42,5271070
43,5756906
44,5481744
45,5819528
46,5207242
47,5348594
48,6153784
49,5079990
50,3271644
51,3484762
52,5505754
53,5763534
54,4211156
55,5859950
56,5576548
57,7467632
58,6573182
59,6352242
60,5607910
61,5240774
62,4766938
63,6655372
64,6360368
65,7133846
66,5415420
67,6973180
68,6206544
69,5320740
70,5167784
71,7162852
72,8280844
73,6635454
74,7126380
75,8834042
76,8686940
77,8041520
78,7307588
79,7761750
80,8126030
81,7879300
82,8641202
83,8885718
84,7801266
85,6939206
86,7946992
87,6536324
88,7244156
89,6465530
90,6120132
91,5580856
92,5339414
93,4458414
94,5614566
95,5067598
96,4661944
97,5615292
98,5060160
99,5692590
100,5249012
