1,1709224
2,4148922
3,6124532
4,7185736
5,1257300
6,4528964
7,8036902
8,8326336
9,6717124
10,3156540
11,5060104
12,5309314
13,5904300
14,6795140
15,7651196
16,7459656
17,5705814
18,5845168
19,5702600
20,5244204
21,5124732
22,4863842
23,4078364
24,4625190
25,4764458
26,4753298
27,4812656
28,4834356
29,4742428
30,4606940
31,5354534
32,5237842
33,5932750
34,5439202
35,3628632
36,4122396
37,4163166
38,4480644
39,4170396
40,5093304
41,3681552
42,4283478
43,4485686
44,5619798
45,5549654
46,5811034
47,4214876
48,4284082
49,4444662
50,4226144
51,1471524
52,3120192
53,3124488
54,4183028
55,3757862
56,4596156
57,4475102
58,6064534
59,5827182
60,7455434
61,6711866
62,6980956
63,5416578
64,5892142
65,8139350
66,8051618
67,7893702
68,8116840
69,4800098
70,4480436
71,5632392
72,5818642
73,6422998
74,6560418
75,4197412
76,3654594
77,4247420
78,4558318
79,3595158
80,4292574
81,2456200
82,3218256
83,4545366
84,3652952
85,1341172
86,2415666
87,3373824
88,4615604
89,3930810
90,4693402
91,4957996
92,4945882
93,5577256
94,5413044
95,5375782
96,4662028
97,3963492
98,3660466
99,5007514
100,5717146
