1,1516808
2,3667470
3,6193696
4,8929872
5,8883032
6,4676344
7,4836600
8,5343778
9,5359624
10,5354298
11,5267696
12,5409472
13,5469312
14,5327470
15,4542416
16,4888012
17,5191548
18,5235608
19,5583204
20,5430314
21,5653564
22,4385698
23,5381080
24,5332796
25,4407180
26,5326396
27,5355684
28,5586286
29,5581686
30,5910268
31,4999962
32,4787638
33,5279074
34,4787676
35,4502956
36,4895186
37,4682786
38,5104748
39,5001310
40,5066344
41,5136968
42,5278612
43,5126778
44,5757652
45,6194168
46,5993966
47,3966602
48,4179822
49,4639330
50,4650152
51,4692176
52,4861354
53,4723924
54,4826588
55,4883544
56,5171818
57,5701092
58,6328940
59,6250312
60,6113844
61,5195846
62,5521988
63,5583128
64,5739968
65,5472432
66,5485054
67,5553246
68,5814626
69,5786374
70,5939330
71,6158554
72,3304158
73,4462026
74,4526898
75,5445632
76,5730814
77,5777296
78,5992184
79,5510844
80,5125458
81,5183516
82,5048632
83,5202926
84,5320890
85,5846582
86,4806152
87,4350066
88,4517086
89,3954112
90,4828248
91,3988896
92,4675754
93,4848996
94,4519716
95,4537806
96,4409312
97,4494944
98,5264698
99,5029006
100,4736970
