1,4496890
2,1062964
3,3150470
4,4022088
5,4599636
6,4765402
7,4803984
8,4948974
9,4780088
10,4697238
11,4548336
12,5056862
13,4629828
14,4822008
15,5663094
16,1903588
17,85198
18,374322
19,898112
20,2074328
21,4238494
22,5154454
23,3817890
24,4327962
25,4570046
26,4701490
27,4615416
28,4483632
29,4748226
30,4770586
31,4832330
32,4961982
33,5026706
34,5407926
35,5408576
36,5604404
37,5325160
38,5063582
39,5156830
40,5143350
41,5366270
42,4718806
43,4647372
44,5074932
45,5460158
46,4713376
47,5079768
48,5302810
49,6014752
50,5423668
51,5232262
52,5332796
53,5971588
54,5025650
55,5343966
56,3489176
57,4114638
58,3415356
59,3405948
60,3190428
61,3989490
62,4449630
63,5268092
64,3265066
65,4274974
66,4746236
67,5684916
68,7052844
69,8221512
70,6325084
71,7644474
72,7676194
73,6698452
74,6718540
75,7089984
76,6096320
77,6313480
78,6405540
79,6259598
80,6748762
81,6111572
82,6340044
83,6659558
84,6378184
85,6639696
86,7243854
87,7580204
88,8167790
89,9456752
90,10348534
91,9462436
92,11092932
93,9508626
94,10233360
95,8690060
96,7515886
97,7537030
98,7028984
99,10248198
100,9616146
