1,1325278
2,2743928
3,3541010
4,5970700
5,4999538
6,5382634
7,5584410
8,5263784
9,4197186
10,4738110
11,5009304
12,5004996
13,4580886
14,5261456
15,5479898
16,4733190
17,4975142
18,5435630
19,4730580
20,4339734
21,4655016
22,4226850
23,4543622
24,4131132
25,5039272
26,4357220
27,5077308
28,5725308
29,6818434
30,6557392
31,5874380
32,7449938
33,7345840
34,7092388
35,7113098
36,7995114
37,7632304
38,6802850
39,7283304
40,7321802
41,8054794
42,8101248
43,5821248
44,11246
45,176740
46,444550
47,1026842
48,1991534
49,3350096
50,4888842
51,8384856
52,6320228
53,4308512
54,7885088
55,1997648
56,5596722
57,5743210
58,4885316
59,3481182
60,3940370
61,3128514
62,5189380
63,5870280
64,7857392
65,8151520
66,8118028
67,7725260
68,9085986
69,9368736
70,8516300
71,9167950
72,9905080
73,8508854
74,9631238
75,8943380
76,5506584
77,7082650
78,7931712
79,8016880
80,8370934
81,8907494
82,9614882
83,5089004
84,3980504
85,6249888
86,7300198
87,7866630
88,6827822
89,7500436
90,6044286
91,6256092
92,6132584
93,6193320
94,7333002
95,7462278
96,9316428
97,5434018
98,5970702
99,6347670
100,5148534
