1,2135702
2,5673868
3,7452898
4,7928968
5,5197682
6,5281770
7,4535572
8,4835940
9,5066212
10,4918470
11,5474572
12,5424856
13,5469048
14,5583402
15,5171422
16,5051186
17,4945760
18,5136506
19,5488024
20,4682184
21,4892810
22,5110602
23,4764062
24,5237126
25,5013018
26,4998360
27,5080296
28,5157942
29,5411970
30,4452420
31,5072566
32,5468954
33,5136666
34,4519698
35,4413328
36,4998134
37,4808518
38,4646362
39,5011962
40,4818840
41,5110734
42,5136110
43,5316356
44,5021964
45,4824006
46,5403552
47,5343580
48,5407294
49,5281770
50,4901606
51,5273814
52,5604640
53,4374970
54,4169208
55,4919752
56,4707984
57,4835148
58,5106200
59,5019004
60,5136968
61,5018542
62,5523166
63,4763224
64,4804050
65,5365214
66,5430248
67,4794680
68,4642526
69,4748744
70,4803060
71,4865540
72,4544762
73,4891104
74,5013018
75,5027422
76,5210486
77,5560052
78,4564794
79,4840738
80,5342920
81,5862862
82,5553868
83,5513240
84,5896072
85,5565840
86,4777486
87,5007636
88,5498176
89,5641422
90,4586626
91,3687848
92,4513674
93,4960446
94,4692646
95,4888352
96,4771924
97,4849014
98,5302292
99,4929518
100,5111290
