1,810160
2,447804
3,336510
4,545112
5,3117780
6,516672
7,1440
8,0
9,1440
10,544572
11,1840698
12,1536606
13,949914
14,913302
15,935784
16,890586
17,1170450
18,945702
19,729378
20,1254276
21,1469214
22,2233026
23,2915982
24,1820700
25,1901844
26,2011536
27,1593612
28,1139418
29,858042
30,1277892
31,1304820
32,1148328
33,1072188
34,1171836
35,661878
36,1440
37,1440
38,0
39,1440
40,975546
41,1899198
42,1932840
43,1437894
44,2438622
45,6871140
46,7246278
47,7828110
48,6806340
49,6495696
50,6349644
51,6266304
52,5875416
53,5134698
54,5889834
55,5813586
56,6031908
57,5553126
58,3918636
59,1802880
60,280692
61,1051164
62,4842198
63,6075036
64,6030108
65,2935098
66,2101194
67,71622
68,1440
69,0
70,1440
71,0
72,0
73,0
74,1440
75,564660
76,2088072
77,5259132
78,7180650
79,7144578
80,5952906
81,6391170
82,6516270
83,6771348
84,6263334
85,7010928
86,7130646
87,6156828
88,6709392
89,5939118
90,5895792
91,5422878
92,4875840
93,3285000
94,3543660
95,934740
96,338868
97,396018
98,630702
99,1671606
100,2695824
