1,1063906
2,1889604
3,2797906
4,5851050
5,6343152
6,4460790
7,5303074
8,4837976
9,3803268
10,4230132
11,4278084
12,4908752
13,4755880
14,4614736
15,4766636
16,4636888
17,4014790
18,4243368
19,4448046
20,5080296
21,4425950
22,3845952
23,4159368
24,4117522
25,4061924
26,4052064
27,4189362
28,4746652
29,4491992
30,4684832
31,5187570
32,5759734
33,6379362
34,8527028
35,8451794
36,5706368
37,5435772
38,5117586
39,6671926
40,5535806
41,4459490
42,4462666
43,3569358
44,3676434
45,4208008
46,4301162
47,5458990
48,5202200
49,4524590
50,4288464
51,3360238
52,5013358
53,5359888
54,4023180
55,4326774
56,3006984
57,2557384
58,5783848
59,5458584
60,4814268
61,5557036
62,5664168
63,5952282
64,5786450
65,5808178
66,5480416
67,5323350
68,6249502
69,6335482
70,6974914
71,6910616
72,7827906
73,6151880
74,7978402
75,10278306
76,10162378
77,8007576
78,8304542
79,8636470
80,7978816
81,8372630
82,8660574
83,8441604
84,8684640
85,7037120
86,8734780
87,9544146
88,9874170
89,9936102
90,7373008
91,4078740
92,4710426
93,6505170
94,6114578
95,6755398
96,5863634
97,4813486
98,5204896
99,5478900
100,5730654
