1,3239130
2,7585662
3,8275544
4,11048
5,4492892
6,5162344
7,5876878
8,5283080
9,5036698
10,4820452
11,4779466
12,5052412
13,4691412
14,4978470
15,5314282
16,5207658
17,5482716
18,5218272
19,4575362
20,5201276
21,5159922
22,3979424
23,4586494
24,3860696
25,4370862
26,5325952
27,5381390
28,5154822
29,4847912
30,5408548
31,5677112
32,4821526
33,4784838
34,4953442
35,4997700
36,5147130
37,5080126
38,5354562
39,5082652
40,5001376
41,5245270
42,4154728
43,4952170
44,4764458
45,5252444
46,3937446
47,3922806
48,4027434
49,4296156
50,4204002
51,4631884
52,4408144
53,4358758
54,4754400
55,4740514
56,5188664
57,5660426
58,5569016
59,5349424
60,4911786
61,5082190
62,4810564
63,4865276
64,5110404
65,5181754
66,5177512
67,5293506
68,5370672
69,5568432
70,5439146
71,4850768
72,5478908
73,5696152
74,5897834
75,6211890
76,5878010
77,6153728
78,5840454
79,5863870
80,6189200
81,6476164
82,8037110
83,8695800
84,9664448
85,10570002
86,9766518
87,10267126
88,6444716
89,6760732
90,7001186
91,7273152
92,7613866
93,6660368
94,5508460
95,5353892
96,4739148
97,5169650
98,5512646
99,5352752
100,4170698
