1,6251394
2,6664338
3,6609366
4,6709914
5,6315318
6,6065136
7,5556690
8,6676434
9,6082686
10,6329034
11,6348834
12,6342138
13,6204942
14,6879852
15,6404436
16,6220962
17,5973372
18,6090372
19,5424336
20,5578524
21,5925744
22,6658164
23,5277402
24,5585238
25,5390370
26,5447268
27,5991714
28,5323338
29,5246280
30,5541660
31,5328738
32,5645880
33,5130396
34,5465520
35,4911444
36,4273002
37,4351626
38,4509756
39,4362138
40,3435192
41,2787570
42,2784798
43,1683594
44,1754190
45,2109060
46,1168308
47,557046
48,693612
49,303120
50,103608
51,402840
52,800082
53,745668
54,538596
55,447156
56,342108
57,347706
58,52416
59,0
60,27090
61,0
62,0
63,75240
64,256428
65,766710
66,4050576
67,3994128
68,4801878
69,4194162
70,3502818
71,2582604
72,3445830
73,2575512
74,1214280
75,911790
76,250560
77,346284
78,4320
79,0
80,0
81,1597492
82,2446992
83,2380518
84,2257506
85,2290086
86,2478042
87,2374812
88,2571300
89,2654694
90,2564208
91,2677410
92,2685834
93,2340846
94,2065230
95,2233458
96,2518992
97,1936620
98,1440
99,1440
100,0
