1,5792880
2,6653880
3,5348502
4,5773122
5,6720246
6,6720768
7,6639786
8,6401304
9,6438240
10,7859520
11,6870798
12,7698600
13,7946802
14,5729886
15,4346604
16,4911930
17,4487472
18,4631400
19,535518
20,1440
21,1440
22,107766
23,870768
24,330768
25,2880
26,0
27,1440
28,0
29,66600
30,124092
31,210942
32,43830
33,132876
34,100404
35,318060
36,144180
37,281430
38,326538
39,418410
40,670032
41,623376
42,1029096
43,1636902
44,1844028
45,1577556
46,1848960
47,1716084
48,2419308
49,2338758
50,1365498
51,944262
52,1929060
53,2298438
54,855216
55,908910
56,1889964
57,1957788
58,2490696
59,1578996
60,2622204
61,2855592
62,1120608
63,627642
64,1308978
65,1154880
66,1198710
67,1768392
68,1290582
69,780300
70,761904
71,555552
72,750600
73,534330
74,742122
75,398682
76,336456
77,415584
78,614898
79,716688
80,398628
81,196488
82,319446
83,168228
84,73692
85,86184
86,34452
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,1701738
96,9033048
97,11328012
98,11677608
99,11882232
100,11664072
