1,3511370
2,7957974
3,7868100
4,7674450
5,8390502
6,7358226
7,7765276
8,7611490
9,8319040
10,8361978
11,7741360
12,4926508
13,7371472
14,5755860
15,5821206
16,6450156
17,5903396
18,6567432
19,4948050
20,4887164
21,5023434
22,4919064
23,5055588
24,4173996
25,4813194
26,5269270
27,5215850
28,4610372
29,4861844
30,5135036
31,5326716
32,4723990
33,5044776
34,5105040
35,5177616
36,5577416
37,5803588
38,4683870
39,4372002
40,5257950
41,4320052
42,5926246
43,5008220
44,5566764
45,5671464
46,5930130
47,5549136
48,4968374
49,5609438
50,5435772
51,5774346
52,5888860
53,5965300
54,6124176
55,6423988
56,5307324
57,7282664
58,7031982
59,8905316
60,10317898
61,7772722
62,5521308
63,4666590
64,6093926
65,5470546
66,5306354
67,5110290
68,6023924
69,6165398
70,5892894
71,5951914
72,6640460
73,6084828
74,6738458
75,5791512
76,4118050
77,4597542
78,4793492
79,4552812
80,4905744
81,5105870
82,5142954
83,4983240
84,5478644
85,5050790
86,5317478
87,3801570
88,4472310
89,5171300
90,5429022
91,5090156
92,4835016
93,5008352
94,5238116
95,4925454
96,4689102
97,4725216
98,4484112
99,5429984
100,5505594
