1,7253130
2,7504218
3,7370640
4,6617952
5,6573114
6,6798858
7,6441850
8,8679906
9,6685110
10,6068718
11,5852502
12,5376942
13,3779262
14,4084182
15,3231954
16,2582892
17,2686158
18,2289978
19,3579444
20,3927564
21,3664458
22,2274462
23,1916784
24,2675916
25,2832786
26,1791000
27,37386
28,97650
29,99198
30,368622
31,60480
32,93168
33,0
34,22932
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,3686922
46,5718150
47,4106502
48,772758
49,50022
50,0
51,0
52,0
53,329832
54,2133864
55,1423458
56,2114712
57,1666602
58,2328156
59,4092768
60,2099070
61,1758474
62,1990314
63,1040454
64,2021400
65,2083626
66,2544426
67,2702736
68,846738
69,1631250
70,1256724
71,1605816
72,1040400
73,1304712
74,670032
75,675684
76,702558
77,686988
78,897606
79,500418
80,761904
81,877824
82,1383894
83,653076
84,236052
85,30186
86,0
87,0
88,0
89,0
90,0
91,0
92,2064042
93,6701418
94,10985076
95,9811620
96,11039094
97,10018692
98,9646236
99,9152838
100,9998226
