1,3167754
2,3508272
3,3710772
4,3415950
5,3558006
6,3562704
7,3440484
8,3478698
9,3437478
10,3175578
11,2373336
12,2897082
13,3041316
14,2968758
15,2922084
16,3093732
17,2937042
18,2977830
19,3113370
20,2868876
21,2436264
22,2825154
23,2826810
24,2813904
25,2535246
26,2402964
27,2458206
28,2632608
29,2761812
30,2787192
31,2895120
32,2919348
33,3640086
34,2998764
35,2903328
36,2811762
37,2945844
38,2653182
39,2710728
40,2922408
41,2906964
42,2858508
43,2761038
44,1396638
45,623376
46,862254
47,1482858
48,1509678
49,1554948
50,1683612
51,1656738
52,1902762
53,1744344
54,1489896
55,515430
56,564390
57,866520
58,643158
59,651690
60,482076
61,147762
62,83088
63,199980
64,0
65,0
66,0
67,1440
68,0
69,0
70,0
71,0
72,0
73,0
74,1440
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,3766608
89,2954844
90,2709882
91,2461032
92,2842704
93,3268458
94,3090060
95,3881610
96,3928914
97,3900708
98,641448
99,929160
100,2685780
